session_id,target
1,0.00010810408096093612
2,2.1880291037127328e-07
3,2.768069760705807e-07
4,1.5504614832378184e-08
5,8.538507117537966e-05
6,1.4658015767265597e-05
7,0.002177297063945462
8,0.0006160812219280296
9,5.525359987988308e-05
10,0.0030509362108207183
11,8.961648813902595e-05
12,7.3538697072092116e-06
13,2.814037612414344e-05
14,0.013655828612677688
15,0.0003626258621949473
16,0.00018769576544309266
17,0.026742713524318146
18,2.8790068362102024e-06
19,0.003053958597037911
20,4.463124196201413e-07
21,0.09994797262871394
22,2.130134810230879e-08
23,0.00012984203823014008
24,4.931451693783656e-05
25,0.10060189894438155
26,1.9816273935722302e-07
27,3.203386869243523e-05
28,7.581246279454296e-08
29,0.030390288412283337
30,0.00038522058188591264
31,0.02750022260341623
32,0.06398407319292891
33,4.401722773306324e-05
34,1.23047329253727e-06
35,0.02600930669934631
36,0.0009800511545058834
37,1.6407262091436748e-09
38,2.3048355955067987e-07
39,0.00038522058188591264
40,2.7955461875132546e-06
41,0.0018168244094535998
42,6.831753808846281e-05
43,1.9452781988568127e-05
44,4.9160778404749115e-05
45,0.20090521255034988
46,5.393596296297154e-05
47,0.0002465136191284972
48,2.1364461732539956e-05
49,0.00010928652178122909
50,9.30071210209645e-07
51,3.927771540860763e-08
52,4.528116357125733e-05
53,0.05083307483249942
54,0.0003126389340878769
55,2.412022748767784e-05
56,0.00014375560520227726
57,2.316962115867306e-07
58,2.332377130397138e-06
59,3.941415014234971e-06
60,5.39619154741391e-07
61,8.626788363146896e-07
62,0.00015615210291157583
63,2.2785183298059525e-06
64,9.15901877546061e-05
65,2.951838056045547e-06
66,9.18524624493736e-07
67,3.830431955343332e-05
68,0.000520513202515757
69,0.12532214471428996
70,1.2792795614511822e-05
71,0.0008163523682720368
72,0.0002327159647587579
73,0.00212450089266696
74,1.2921738739507803e-05
75,0.00012162806198054474
76,0.0015165203974265777
77,0.0007257647597019061
78,0.004002037368501391
79,4.458488809322166e-05
80,5.063059399486354e-06
81,7.503545730041035e-06
82,8.635837645485494e-06
83,1.2043813477433585e-08
84,0.6348243671308249
85,8.690597176716367e-05
86,1.239975385847596e-06
87,0.0040676107631227145
88,0.0013237191901538203
89,0.0013898908265576016
90,0.0761400559203613
91,1.1447488063545844e-05
92,9.833157790865703e-07
93,0.01919874621518413
94,7.723234398175396e-05
95,0.0022905379865625587
96,2.857973686675906e-07
97,0.00031341516121147076
98,6.555714247679216e-06
99,2.5852361900975096e-06
100,0.000251852490459376
101,3.2403349782950984e-05
102,0.0035244074004383646
103,0.00010316072688978989
104,0.0001497179933776612
105,1.8304138539339675e-05
106,1.8881441208989073e-05
107,4.43640141585388e-05
108,0.00011752954286093161
109,1.8224076371382677e-06
110,8.957136952562744e-06
111,0.0006168433054900085
112,4.9747730698484335e-08
113,0.00045815668168788863
114,6.565134900311521e-07
115,1.2981682008649815e-05
116,2.9316937263469603e-05
117,0.00012059987636248616
118,0.010988184530193255
119,0.0002794214176724171
120,0.0005318085430244358
121,3.691134697219482e-06
122,6.525301786671055e-06
123,2.54293456791096e-05
124,1.896735929476331e-05
125,0.0033196745304826074
126,4.080672303284709e-07
127,7.178624098060701e-08
128,2.470827538870843e-05
129,0.0057160740981588645
130,0.004874256522594598
131,0.0003211763570519809
132,0.002177297063945462
133,0.00171152286498674
134,1.7999316226521912e-05
135,5.151321783177842e-07
136,9.15901877546061e-05
137,2.4851814089178298e-05
138,0.003726626238514336
139,9.608641619060075e-07
140,3.862959143953092e-05
141,4.15316248350765e-08
142,2.0775208552453488e-05
143,2.6957548947782223e-05
144,0.002650663664546015
145,2.1880291037127328e-07
146,0.0004342388026915762
147,3.622178675080614e-05
148,0.0014837254592906912
149,0.002140801747831458
150,0.11425786273883762
151,2.699698634389798e-07
152,0.05050022673508772
153,7.197904715267491e-05
154,0.00010526650278109271
155,0.00011333022152035521
156,4.673866446797704e-06
157,5.007612806305674e-06
158,9.15901877546061e-05
159,4.922288661891323e-05
160,6.525301786671055e-06
161,0.0032410160945677826
162,0.000137251429332684
163,0.0004926399604039185
164,0.0058125449527111715
165,6.260490535434291e-07
166,1.8935104900541268e-06
167,0.013228574243056268
168,0.002140801747831458
169,0.0014773559132632364
170,0.0005752327939313241
171,0.002664309541382621
172,0.0006096234476694506
173,0.00021914012632580037
174,0.0008093639126304582
175,0.17777181313331225
176,0.0017964976134345059
177,0.012820946005395791
178,2.295089915953985e-06
179,8.595839216564464e-05
180,0.0008322825751357446
181,4.3878577150868746e-05
182,0.0015939885240883068
183,7.64527254606293e-06
184,5.911767732489311e-05
185,3.0195843629889147e-05
186,0.0001356406545157691
187,1.7924046637482881e-07
188,4.46066995220257e-07
189,0.003670973609853105
190,7.046643635529573e-05
191,2.2251403390736587e-05
192,1.7730417996727622e-05
193,0.0021020691419555257
194,0.0009233319505589273
195,1.703265826830153e-05
196,4.3545528195169195e-06
197,0.000591682753752701
198,0.004244637547955166
199,0.02526555857547003
200,3.803943477677104e-06
201,5.393596296297154e-05
202,0.03918927425885159
203,4.080672303284709e-07
204,8.722294462951121e-05
205,0.005658429153073505
206,2.1457886197453475e-10
207,0.0001931754578474723
208,0.0013946866010528449
209,9.039345313950225e-07
210,0.004301916374767448
211,0.0008349117068789777
212,0.014763428441198177
213,3.666655200716337e-06
214,0.03191231404955226
215,0.0013990994337238448
216,0.005757094074588057
217,0.042670593128786176
218,0.0014773559132632364
219,0.00033735547269086796
220,0.0014507264250248448
221,0.0022601484429259563
222,2.2756930950792594e-05
223,0.03666350496450399
224,0.0014773559132632364
225,0.05362951906522475
226,0.008695769720214014
227,0.001033298948731823
228,6.0753507183108785e-06
229,8.56148706054368e-06
230,0.0008965570664731929
231,3.571354352250502e-05
232,9.952255122896037e-06
233,2.726382936706788e-06
234,0.01144197772323218
235,0.00011183810105375734
236,0.00015537632971215703
237,0.0013854247822074552
238,0.002177297063945462
239,0.00038522058188591264
240,0.007937852317632051
241,5.911767732489311e-05
242,5.107585953030193e-09
243,3.7441435697864396e-09
244,4.8517876722277545e-06
245,0.00020321118275190103
246,1.2915485621408186e-05
247,0.0839818695304173
248,0.0005090199867208718
249,1.737756692770643e-05
250,0.0004372029569316964
251,0.1026934876137951
252,9.885485325035806e-06
253,7.982376516213353e-06
254,0.0009586339588503849
255,0.00035242540641871684
256,1.4877217650527325e-08
257,0.0001223998687566428
258,0.008859402565352701
259,0.003436586922869214
260,0.0010002882391041432
261,0.00016363858938083712
262,0.0013946866010528449
263,0.0003009927488664896
264,0.002140801747831458
265,3.478455777805603e-05
266,4.5893001090532e-07
267,2.1477959222190588e-11
268,8.101662589986069e-05
269,0.0005466344545982596
270,0.000286269407837687
271,1.9133820904099117e-06
272,2.7778247306517594e-05
273,1.9761242580769277e-06
274,0.002690737393849172
275,0.005011036752489858
276,3.8415836383353364e-07
277,0.0013700845690447735
278,0.01641208601801673
279,3.1071722553761274e-06
280,0.002435749198651224
281,3.3786356080004734e-05
282,5.5479092007528646e-05
283,0.002519412058502829
284,4.313780096939171e-05
285,5.710514260069814e-06
286,1.5763661149725745e-08
287,0.0018914034638190986
288,2.6238211729053675e-07
289,0.000734674153095007
290,2.951838056045547e-06
291,0.001972339448300704
292,0.0010416973775433415
293,0.004831204457312027
294,0.00017120993492798347
295,5.682603159415396e-06
296,7.87695057805393e-06
297,2.7744899197347624e-05
298,3.1461843474866654e-06
299,8.010181781162263e-08
300,7.870164405194202e-06
301,2.951838056045547e-06
302,9.278782098380469e-05
303,1.3064040692586345e-06
304,0.021295365202325545
305,0.09348261432938397
306,2.434614733085688e-06
307,0.003077150313755152
308,4.9203563258857067e-05
309,0.002221462090328837
310,4.6104442682613436e-06
311,0.006392664759031243
312,0.015964535291678274
313,0.00022329464598876364
314,5.423580291484081e-06
315,0.00010471706861282365
316,1.355131344625791e-05
317,0.003733997277206739
318,4.632727037763478e-06
319,1.1895195134234177e-05
320,0.00020750632608408878
321,0.0043183022174228146
322,7.5660662541695125e-06
323,5.978337482451713e-06
324,0.018046286996349657
325,0.014937743964252879
326,0.0034185326417955045
327,0.00026040725560410943
328,0.0031112938967727804
329,6.525301786671055e-06
330,8.783855159564081e-07
331,0.024202885092565487
332,0.00043483842173938164
333,0.4320192919951148
334,5.234526754223116e-06
