session_id,target
1,7.084010524001853e-05
2,6.154575381443169e-08
3,3.878584335628161e-08
4,1.2572817198632427e-09
5,4.524283118795582e-05
6,8.767070335029314e-06
7,0.001744445772799691
8,0.00036413504933000115
9,3.78799089970287e-05
10,0.0027725319746200257
11,4.152094325030986e-05
12,3.474979103735197e-06
13,1.723630797696163e-05
14,0.01272305696482447
15,0.00018550231406212728
16,0.0001649472047143755
17,0.025476405762179993
18,1.0387733952684026e-06
19,0.0017558105301470725
20,1.5240408904942135e-07
21,0.094900853737843
22,5.355857770343465e-09
23,5.3070597574429486e-05
24,3.633667891120445e-05
25,0.09964608647843291
26,1.1452404677391083e-08
27,1.710908877379747e-05
28,1.1822834054948838e-08
29,0.029130863413311545
30,0.0002267301481558526
31,0.02410573679995259
32,0.0642733300153749
33,2.7788611807815593e-05
34,2.0107747301797466e-07
35,0.02266529013597569
36,0.0008664659973615817
37,1.2081086819541755e-10
38,6.062943534365041e-08
39,0.0002267301481558526
40,1.3865012860790851e-06
41,0.0011306041193079534
42,9.553784551221233e-05
43,5.385011246480653e-06
44,2.103934780002507e-05
45,0.2593186994226818
46,1.958356750676258e-05
47,0.00020026395193302628
48,1.1994688912979727e-05
49,3.7781957762261335e-05
50,2.7591057076280144e-07
51,4.4292851201495856e-09
52,1.3574152392575019e-05
53,0.05007146904923765
54,0.00016301407196203546
55,4.68251414304894e-06
56,0.00012131547858569368
57,5.127459453859745e-08
58,7.699956301922123e-07
59,1.9298471546395394e-06
60,2.2879400930814228e-07
61,2.4745486138511985e-07
62,0.00010605035721351071
63,9.027186507564194e-07
64,2.26953648819352e-05
65,1.3673843191142948e-06
66,3.2449331521538594e-07
67,1.671216790783711e-05
68,0.00025480854354925593
69,0.12387702738906069
70,7.534902912866126e-06
71,0.0005506859690607136
72,0.00012447151962361803
73,0.0027242259602909707
74,3.970056597863732e-06
75,6.725149273724694e-05
76,0.000818273436082036
77,0.0004071046010891768
78,0.0033492972802821423
79,1.2013524097027133e-05
80,3.4429980407952504e-06
81,3.245934158332287e-06
82,6.015204376694915e-06
83,1.0902947426177123e-09
84,0.658522003288055
85,3.0234899185495396e-05
86,4.863996892437421e-07
87,0.00336214144719243
88,0.0006725681058181467
89,0.001001085795144576
90,0.07083357109064929
91,6.155746645201355e-06
92,4.234505295855013e-07
93,0.017782858301359356
94,5.369428012295989e-05
95,0.0032380315919963015
96,8.73477815570976e-08
97,0.0001356744475974532
98,3.0731600272190745e-06
99,9.322709798672937e-07
100,0.000159394029341924
101,2.4578939125443028e-05
102,0.004972014667779011
103,6.32292192915669e-05
104,8.093850881869832e-05
105,3.773276481840188e-06
106,9.41355537353959e-06
107,4.105384329104905e-05
108,4.791262104862594e-05
109,5.520697267723701e-07
110,4.7395316996851455e-06
111,0.0003212470478954064
112,8.288388158562735e-09
113,0.00040929330865440664
114,1.828736377786238e-07
115,5.041375118885026e-06
116,2.2338570901445586e-05
117,8.33588404906283e-05
118,0.007117903702767927
119,0.00029754704377673625
120,0.0003289852909613916
121,1.8150923351096184e-06
122,3.5156523559571685e-06
123,1.361844830804996e-05
124,4.987723150706769e-06
125,0.003026355860601644
126,1.3931255279009318e-07
127,6.678724525768905e-09
128,1.650983656738035e-05
129,0.004533653295056322
130,0.004572471016377695
131,0.0003208295262872227
132,0.001744445772799691
133,0.0013697490524870962
134,3.96473978849758e-06
135,1.343943265922475e-07
136,2.26953648819352e-05
137,1.5139313122353096e-05
138,0.002595997059159369
139,3.6006953482758944e-07
140,2.5429740366389625e-05
141,7.763761679096528e-09
142,1.3460565314006774e-05
143,1.279677837870622e-05
144,0.0021218687985757254
145,6.154575381443169e-08
146,0.00034656648248182606
147,2.6543379073834544e-05
148,0.0010039625311757889
149,0.0017146967800640647
150,0.11376081775517478
151,7.333441754270195e-08
152,0.048196869235798155
153,6.318759150900897e-05
154,6.843931053053084e-05
155,4.821881988178957e-05
156,2.240113365190587e-06
157,2.038513101362981e-06
158,2.26953648819352e-05
159,2.080580767363422e-05
160,3.5156523559571685e-06
161,0.0023060304563636723
162,9.402854113033611e-05
163,0.0002614968090994987
164,0.004185690856844067
165,5.874005848089499e-08
166,6.55980154813493e-07
167,0.009320706745298628
168,0.0017146967800640647
169,0.0010862249457784638
170,0.0003820463931986513
171,0.002215844531099364
172,0.00033047551181751225
173,9.373121975814823e-05
174,0.00038048688986020806
175,0.18188014395939126
176,0.0012054877087480222
177,0.011006236222404733
178,4.2615194742854426e-07
179,3.348012063506382e-05
180,0.0005159139897415188
181,2.4927063637089773e-05
182,0.0014601649611005409
183,3.1517270453656743e-06
184,2.5962928566168672e-05
185,1.06431470220025e-05
186,5.451618642991942e-05
187,2.4977423996387056e-08
188,1.565578473907551e-07
189,0.003136564734782626
190,1.87642631823028e-05
191,1.4073173670337042e-05
192,8.517482729016718e-06
193,0.0013916648772687617
194,0.0008492778916645269
195,1.0031486776378377e-05
196,9.967790034149378e-07
197,0.00024098058950493967
198,0.00360069712227096
199,0.02509454552387198
200,1.7887203137365532e-06
201,1.958356750676258e-05
202,0.0389754660879275
203,1.3931255279009318e-07
204,5.5723439744684454e-05
205,0.004546922033271862
206,1.0653068271762845e-11
207,6.800192684545419e-05
208,0.0012467773223037444
209,4.245796254995223e-07
210,0.0026298973780410676
211,0.0005535606289773723
212,0.01506508018008527
213,1.7958989102701829e-06
214,0.03360998060422338
215,0.0012796312896634814
216,0.007074931406810954
217,0.049007647578179325
218,0.0010862249457784638
219,0.0002824359924485786
220,0.0008060196174833529
221,0.0012678735604057436
222,1.1087401742669609e-05
223,0.02844148869313063
224,0.0010862249457784638
225,0.05334721715978125
226,0.006381592612317131
227,0.0005348079009223395
228,3.5945823951597954e-06
229,4.608943815958214e-06
230,0.0006513733070296352
231,8.940538490125456e-06
232,5.107254146681796e-06
233,1.0634850529660301e-06
234,0.009438527523991751
235,5.710186856376549e-05
236,0.00013283378218732222
237,0.0008193056857863811
238,0.001744445772799691
239,0.0002267301481558526
240,0.005663598166587368
241,2.5962928566168672e-05
242,9.003972589484732e-10
243,3.6341330015456165e-10
244,2.0703044075895895e-06
245,0.00011957419338404813
246,2.051881190409693e-06
247,0.08368798491427788
248,0.0002751941871093897
249,4.3891381694511695e-06
250,0.0002661191361587761
251,0.10253053136087242
252,5.162058872909057e-06
253,3.407878515974942e-06
254,0.0008728538104137192
255,8.93995077922176e-05
256,1.0889586502988253e-09
257,6.672296790997277e-05
258,0.008838862604514212
259,0.002874014355324434
260,0.0010458108273336964
261,7.754496068281778e-05
262,0.0012467773223037444
263,0.00013412098571244209
264,0.0017146967800640647
265,2.2109409534996838e-05
266,9.604525218816162e-08
267,4.195144113593362e-13
268,3.704325489373768e-05
269,0.000358212118856238
270,0.00018620268440684674
271,6.484810807571839e-07
272,1.7359838080636923e-05
273,8.470441598760601e-07
274,0.002278056801000406
275,0.003915034854225052
276,5.296239689460298e-08
277,0.0009887016555816565
278,0.01571786035916049
279,9.814276378768864e-07
280,0.002041935545480687
281,1.3932842726364549e-05
282,5.6776963160653e-05
283,0.001684341083011926
284,1.8196873560020842e-05
285,2.2563111033045562e-06
286,9.201989996862274e-10
287,0.0012290238232432105
288,4.819238502319203e-08
289,0.00046411279952949033
290,1.3673843191142948e-06
291,0.0018085084308873062
292,0.0006075909535784063
293,0.0038181384542681648
294,6.422448736512903e-05
295,2.534867309895343e-06
296,4.162681028574085e-06
297,1.5492550214711988e-05
298,2.671013175941392e-07
299,1.0343575528651887e-08
300,4.2547676670563845e-06
301,1.3673843191142948e-06
302,3.347240189594697e-05
303,1.2303398041698828e-07
304,0.02379415260956365
305,0.09952968410823892
306,9.786946992830432e-07
307,0.0024283526071635746
308,3.3462659924400945e-05
309,0.0018011447756568807
310,2.207082511134264e-06
311,0.005177770465597338
312,0.013973528636044607
313,0.00017560554624026402
314,2.872475750304518e-06
315,2.828926727603906e-05
316,3.4511558325366076e-06
317,0.0032546184293028254
318,1.7122514178753604e-06
319,3.1218407291915706e-06
320,9.873950823479207e-05
321,0.0036108260755955963
322,2.817441503937182e-06
323,3.0470788255727478e-06
324,0.028377340242447917
325,0.010763930346582316
326,0.0038446508435592427
327,0.00012051013132936955
328,0.0023384559667528394
329,3.5156523559571685e-06
330,4.954663467172646e-07
331,0.021427064973452547
332,0.0003931221582281903
333,0.41642588710195094
334,1.4564874557700388e-06
335,8.834234377177736e-06
336,5.363983819815417e-05
337,0.04081843195041958
338,0.016762978327072953
339,2.0651062190004326e-06
340,0.0030127124299767715
341,1.89881945741199e-07
342,0.0032008751108089737
343,0.0016743288979973888
344,0.008063427660058351
345,0.00042029676419092925
346,7.443072852276634e-05
347,0.5002254519013888
348,4.926114213362191e-07
349,1.7511133332108575e-08
350,0.011910841472270168
351,0.00040132673879321733
352,0.0012631136582597464
353,0.03918397759443226
354,0.0004462968919137361
355,0.003923799221530305
356,0.00011934682188747482
357,5.932574868642682e-05
358,3.970056597863732e-06
359,0.004212561036180215
360,5.299556623009807e-06
361,0.0019240383314163552
362,0.0010860693529228438
363,3.407783329965938e-05
364,0.0006520579746645797
365,1.522143357216018e-10
366,1.0572590434525935e-10
367,1.98354353152475e-08
368,0.007747143986027901
369,0.003940580720933262
370,2.8555105201498944e-06
371,0.001744445772799691
372,2.0318430150807875e-07
373,2.2243118820872844e-07
374,3.9113114239661564e-09
375,1.784618007303027e-05
376,0.0017317966281818475
377,0.00020878738195701985
378,3.7594916612438775e-08
379,2.3581729554310181e-07
380,1.650983656738035e-05
381,0.0005695418411054865
382,0.003282016128985829
383,7.016959456173321e-06
384,3.784885145099732e-05
385,0.0012599965951036025
386,0.00013129363173275922
387,0.0009523260504851844
388,0.0018390233060594468
389,1.7120240408076853e-06
390,9.251981817932053e-06
391,2.307152291048637e-05
392,0.0002943123617307773
393,2.7089667407802124e-05
394,9.68853706964916e-07
395,5.1276322334176755e-06
396,0.00017525137927371779
397,2.6089857026405783e-06
398,0.00016630571025006476
399,3.8715960760419337e-10
400,2.3529580197241476e-05
401,6.76587401385761e-08
402,5.0179170177016584e-05
403,3.045585544128129e-05
404,0.12589138273689437
405,0.00010222741601354319
406,0.012517484084663416
407,3.475939380853504e-05
408,9.68853706964916e-07
409,0.002207246535100215
410,2.963086735049843e-05
411,3.318518766976362e-07
412,1.4797164540607272e-05
413,0.0007445077070167417
414,6.163904698056483e-06
415,3.6930163001602817e-09
416,4.825610717802966e-05
417,0.0029163166263323492
418,1.1906615391312252e-07
419,2.640927143705164e-07
420,0.0001144008933295213
421,0.002006958886639641
422,0.001744445772799691
423,5.634427182533611e-06
424,2.1768464191607853e-05
425,2.2597454964306298e-10
426,0.9287110745343554
427,1.275377842274602e-05
428,3.7544653592861785e-11
429,0.001983255726111907
430,3.5156523559571685e-06
431,4.0249869721509475e-07
432,0.005892745374753196
433,3.478331306969932e-06
434,0.0006898857622093264
435,4.594048729986152e-06
436,0.00024413559148214306
437,6.280262251898487e-05
438,8.349790098174578e-05
439,4.0114395371658294e-05
440,4.047480764027703e-09
441,1.1906531740046428e-05
442,1.837301788627693e-06
443,5.628979538689082e-07
444,7.590420123512602e-06
445,0.0002413819147992388
446,0.0017513912391615499
447,4.219944781932464e-06
448,0.02237446293039245
449,0.00016339081568541235
450,9.341400453694232e-05
451,0.000323911860432941
452,5.799759138347759e-05
453,0.0002447135146390201
454,5.2931552456276283e-08
455,4.7468685795675916e-06
456,8.500321215022566e-06
457,9.58993450688493e-06
458,0.00010825437338984743
459,2.3932566273070336e-05
460,0.13464925595078125
461,1.650983656738035e-05
462,6.89623723929929e-08
463,9.803639017334414e-09
464,2.038755567864017e-05
465,0.0032612208620724304
466,1.521140925092032e-05
467,7.988507296605225e-05
468,2.9680189778048437e-05
469,6.971766464806884e-05
470,0.0001642496527092988
471,0.01043678636937804
472,1.4376287046576893e-07
473,0.0010862249457784638
474,7.424482412473114e-09
475,0.021898549350912917
476,4.947582603138709e-08
477,1.8810849831180953e-05
478,0.00021119151902023793
479,0.49486117588673195
480,9.68957640453482e-06
481,0.004648367017680847
482,0.00053137775616761
483,0.005284823177953995
484,0.0010940076148571846
485,0.000305673402421359
486,7.271601563223269e-05
487,4.983891112654129e-05
488,5.764895014060043e-06
489,0.0006929036245229819
490,1.7345588911430026e-08
491,0.0037954540613900287
492,0.0005494724802310773
493,0.0005695418411054865
494,1.3071654793252162e-05
495,3.4339708356066625e-05
496,0.037954110298794135
497,0.0005230180835924325
498,0.002538859198556154
499,8.317235676079913e-14
500,0.0019846324440073388
501,0.002422820813025412
502,0.0857953340385225
503,0.03841913351044761
504,0.0006303461923790321
505,0.0001190801732975518
506,3.566100050974457e-07
507,0.002480395870653553
508,0.00038288403933421606
509,5.144652777254808e-07
510,2.856447051315554e-05
511,4.047480764027703e-09
512,0.00011351622599775855
513,1.3952265172183505e-05
514,0.007215124999084396
515,0.00017625523854866126
516,0.009995628473570725
517,0.00019949611683587394
518,1.1217811632361688e-06
519,0.0006833616737642212
520,9.740993735775505e-06
521,0.10824098294895028
522,0.11378131403951249
523,2.6877991388532145e-08
524,0.0015830187827721952
525,0.0019240383314163552
526,1.3872666312418975e-05
527,0.0007679788329401046
528,0.01509709717967772
529,0.0001107043637375005
530,1.9771700366581547e-07
531,3.4880592089604756e-06
532,0.00010301657808484921
533,6.154575381443169e-08
534,0.04902831492327158
535,5.757724002829464e-10
536,0.0010996034894436655
537,0.000383315009288096
538,0.005538018045150241
539,0.0009365357059608802
540,4.764721057303919e-08
541,0.0006050160891190514
542,0.0002029403596478898
543,0.0007935888907305341
544,0.015750321937377864
545,4.807218290783483e-05
546,7.143918023166112e-06
547,0.003837308935762741
548,2.948402783003361e-07
549,0.0013334813475545252
550,0.00024721983384639717
551,0.02101266945502836
552,0.005403595034123582
